Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
05/02/2016;2016;2;5;27,2;26,7;26,5;26,9;28,9;25,5;22,2;0;;1009,2;93;94;96;94;3,75;315;11;250
06/02/2016;2016;2;6;27,1;31,9;30,1;29,05;32,5;26,5;-;93,75;;1009;92;74;82;85;2,5;250;8;250
07/02/2016;2016;2;7;27,1;28,7;28,3;27,8;30,8;25,6;2;31,25;;1009,3;94;86;92;91,5;4,208333333;315;22;270
08/02/2016;2016;2;8;26,5;29,5;27,9;27,6;30,6;25,2;7,1;1,25;;1009,9;94;87;88;90,75;4,916666667;315;23;210
09/02/2016;2016;2;9;26,7;27,5;26,8;26,925;27,9;25,5;32,4;0;;1009,5;94;92;95;93,75;2,125;260;8;260
10/02/2016;2016;2;10;26,2;27;26,5;26,475;27,4;25;63,7;0;;1009,4;97;92;91;94,25;3,875;315;11;270
11/02/2016;2016;2;11;25,2;27,2;26,8;26,1;27,7;24,6;23,1;0;;1010,1;95;87;90;91,75;5,208333333;315;8;310
12/02/2016;2016;2;12;25,6;25,2;26,4;25,7;28,4;24,5;30,3;2,5;;1011,2;95;97;94;95,25;2,833333333;315;6;310
13/02/2016;2016;2;13;26;31,4;29,1;28,125;31,9;25,3;3,2;72,5;;1011,9;97;77;84;88,75;2,916666667;270;12;270
14/02/2016;2016;2;14;26,5;32,6;30,6;29,05;33,5;26;-;100;;1011,4;94;75;77;85;1,333333333;200;5;200
15/02/2016;2016;2;15;27;25,9;25,9;26,45;29,3;24,4;57;0;;1011,1;93;95;95;94;0,458333333;300;3;300
16/02/2016;2016;2;16;25,9;30,4;26,2;27,1;31,4;25;16,9;57,5;;1012,8;94;82;96;91,5;2,333333333;290;14;290
17/02/2016;2016;2;17;26,7;28,9;27,5;27,45;31,2;25,1;2,1;66,25;;1012,8;93;82;86;88,5;3,291666667;315;7;320
18/02/2016;2016;2;18;28,3;32;26,6;28,8;32,8;25,9;-;98,75;;1012,4;85;71;72;78,25;2,875;240;8;240
19/02/2016;2016;2;19;28;28,8;25,7;27,625;31,5;25,9;0;50;;1011;88;83;82;85,25;2,083333333;70;7;70
20/02/2016;2016;2;20;26,8;29,8;28,2;27,9;30,2;24,8;0;2,5;;1011,5;94;71;83;85,5;2,208333333;310;8;310
21/02/2016;2016;2;21;25,8;25,6;27,2;26,1;30,9;24,7;106,5;22,5;;1012,3;89;94;88;90;2,583333333;40;8;40
22/02/2016;2016;2;22;26,4;30,5;25,6;27,225;31;24,8;112;23,75;;1013,5;95;75;94;89,75;3,416666667;315;9;290
23/02/2016;2016;2;23;24,9;29;26,7;26,375;29,9;24,5;6,2;16,25;;1012,9;97;82;87;90,75;3,25;315;12;310
24/02/2016;2016;2;24;27,1;27,2;26,9;27,075;30,1;25,1;28,3;26,25;;1011;91;90;92;91;3,791666667;315;11;310
25/02/2016;2016;2;25;26,2;30,9;28,4;27,925;30,9;25,2;3,5;50;;1011,9;93;75;81;85,5;7,125;315;19;260
26/02/2016;2016;2;26;27,8;28,1;27,9;27,9;30,2;26,4;0;16,25;;1012,4;88;83;84;85,75;6,583333333;270;13;330
27/02/2016;2016;2;27;28,2;26,4;26,6;27,35;31,3;25,1;24,2;15;;1012;86;89;90;87,75;7,375;315;11;290
28/02/2016;2016;2;28;25,1;31,1;28,1;27,35;31,2;25,1;17,4;53,75;;1013,3;93;74;83;85,75;7,291666667;270;12;300
29/02/2016;2016;2;29;26,7;25,3;25,8;26,125;28,3;25;30,2;0;;1012,2;90;93;92;91,25;5,708333333;315;13;260
01/03/2016;2016;3;1;27,1;27,5;25,3;26,75;29,9;25;56;16;;1011,8;91;93;97;93;2,6;315;6;320
02/03/2016;2016;3;2;26,5;26;25,8;26,2;30,3;25;22,8;19;;1012,5;94;89;91;92;3;315;10;300
03/03/2016;2016;3;3;26,9;31,3;29,1;28,55;31,7;25;1,8;95;;1011,3;96;75;84;87,75;4,4;315;10;280
04/03/2016;2016;3;4;27,1;31,6;29,1;28,725;32,2;26,5;0;100;;1010,8;94;74;83;86,25;5,1;315;10;250
05/03/2016;2016;3;5;27,3;29,5;27,9;28;29,8;26,4;34;13;;1011,5;90;78;86;86;2,8;315;8;280
06/03/2016;2016;3;6;27,5;27,6;28,5;27,775;29,8;25,6;36;8;;1011,5;92;88;89;90,25;2,8;240;14;240
07/03/2016;2016;3;7;27,9;30,1;29,8;28,925;31,8;26;0;75;;1011;91;78;82;85,5;1,5;150;7;150
08/03/2016;2016;3;8;27,5;32,1;30,1;29,3;32,7;26,3;0;84;;1010;86;73;84;82,25;2;280;5;260
09/03/2016;2016;3;9;27,2;26,8;30,3;27,875;32,6;25,7;8,1;71;;1010,1;94;87;80;88,75;2,5;200;5;200
10/03/2016;2016;3;10;27,3;32,1;31,5;29,55;32,9;25,7;0;96;;1011,7;88;70;74;80;2,7;320;7;320
11/03/2016;2016;3;11;27,4;29,2;30,2;28,55;33,1;25,6;1;76;;1011,2;84;84;83;83,75;2,1;300;7;300
12/03/2016;2016;3;12;26,7;31,2;29,7;28,575;32,6;26,1;7,8;40;;1011,6;91;76;82;85;2,8;250;9;250
13/03/2016;2016;3;13;27,3;28,7;28,1;27,85;32,4;26,9;0;31;;1011,1;86;82;88;85,5;3,3;315;8;270
14/03/2016;2016;3;14;28;29,4;27,3;28,175;30,4;26,4;21,1;6;;1011,5;83;82;92;85;2;315;5;310
15/03/2016;2016;3;15;27,9;32,5;28,7;29,25;32,6;24,8;56,1;88;;1010,6;91;71;82;83,75;4;225;8;240
16/03/2016;2016;3;16;26,3;30,5;27,3;27,6;31,1;25,9;10,3;13;;1010,9;95;75;84;87,25;4,2;315;16;280
17/03/2016;2016;3;17;28,1;31,8;28,7;29,175;31,7;26,3;1,9;3;;1011;87;75;85;83,5;3,2;270;8;260
18/03/2016;2016;3;18;26,8;29,5;25,7;27,2;30,9;25,5;0;15;;1010,9;93;83;84;88,25;3,3;315;8;320
19/03/2016;2016;3;19;26,7;27,7;26,5;26,9;31,2;24,5;16;40;;1009,8;94;91;87;91,5;2;270;8;270
20/03/2016;2016;3;20;26,6;32,7;26,2;28,025;32,8;24,5;8,6;45;;1010,4;92;72;89;86,25;1;230;5;230
21/03/2016;2016;3;21;27,3;30,2;29;28,45;32,1;25,3;1;34;;1010,6;92;83;84;87,75;2,1;300;8;300
22/03/2016;2016;3;22;27,3;31,9;29,5;29;33,2;25,9;0;90;;1009;92;72;82;84,5;1,8;180;5;180
23/03/2016;2016;3;23;27,5;30,7;28,9;28,65;32,1;25,7;6,3;63;;1010,6;90;76;84;85;2,9;315;8;300
24/03/2016;2016;3;24;27,1;31,5;29,3;28,75;31,5;26;3..1;39;;1012,3;93;74;84;86;1,4;300;4;300
25/03/2016;2016;3;25;26,9;30,9;29,5;28,55;32,6;25,3;0;79;;1013,4;94;75;84;86,75;1,7;300;5;300
26/03/2016;2016;3;26;27,1;30,9;29,2;28,575;32,3;25,6;13,6;68;;1013,4;89;75;87;85;2,7;225;9;350
27/03/2016;2016;3;27;27;31,7;29,5;28,8;32,8;26,1;0;86;;1013,5;91;70;81;83,25;2,2;30;5;30
28/03/2016;2016;3;28;27,5;30,6;28,8;28,6;31,1;25,5;5,9;18;;1013,1;95;74;86;87,5;2,3;45;4;320
29/03/2016;2016;3;29;27,3;29,1;27,5;27,8;29,6;25,4;1,4;9;;1013,2;90;85;88;88,25;2;315;7;350
30/03/2016;2016;3;30;28,2;31,2;27,8;28,85;31,7;25,3;4,9;54;;1013,5;80;72;86;79,5;2,4;250;6;250
31/03/2016;2016;3;31;26,4;25,2;26,6;26,15;28,9;24,2;63,4;4;;1013,1;94;93;90;92,75;1,8;320;5;320
01/04/2016;2016;4;1;26,6;26,8;26,5;26,625;30,7;25;30,5;58,75;;1011;91;90;93;91,25;2,333333333;CALM;9;310
02/04/2016;2016;4;2;26,9;28,5;27;27,325;31,9;25,2;12,5;71,25;;1011,7;93;83;93;90,5;2,583333333;CALM;9;120
03/04/2016;2016;4;3;27,1;31,8;29,5;28,875;32,2;26,3;-;100;;1012,1;94;72;81;85,25;3,458333333;90;8;120
04/04/2016;2016;4;4;27,1;31,3;29,5;28,75;31,7;25,8;3,1;56,25;;1012,5;84;73;78;79,75;4,833333333;90;9;130
05/04/2016;2016;4;5;29,2;32,5;29,3;30,05;32,6;25,8;-;100;;1010,5;80;67;80;76,75;3,416666667;90;8;60
06/04/2016;2016;4;6;28,3;31,7;28,5;29,2;32,3;25,4;2;57,5;;1011,2;87;70;76;80;3,291666667;90;11;100
07/04/2016;2016;4;7;27,6;31,7;28,1;28,75;30,1;25,8;30;48,75;;1011,8;87;75;91;85;2,666666667;45;7;140
08/04/2016;2016;4;8;28,1;31,8;29,8;29,45;33,2;26;0;82,5;;1010,7;93;70;81;84,25;2,625;315;5;300
09/04/2016;2016;4;9;29,4;32,5;29;30,075;33,1;25,7;11,9;66,25;;1011;80;70;82;78;3,291666667;CALM;24;210
10/04/2016;2016;4;10;25,9;32,1;29,2;28,275;32,5;25,3;-;56,25;;1011;98;70;87;88,25;1,041666667;CALM;4;340
11/04/2016;2016;4;11;27,1;32,1;30;29,075;32,3;26,6;0;37,5;;1010,8;91;72;83;84,25;1,791666667;CALM;7;110
12/04/2016;2016;4;12;28,7;31,5;29,2;29,525;31,8;25,3;21,3;48,75;;1010,4;86;73;84;82,25;3,791666667;90;13;120
13/04/2016;2016;4;13;25,7;30,8;29,3;27,875;31,5;25,5;4,3;57,5;;1011,1;94;72;84;86;1,833333333;CALM;5;140
14/04/2016;2016;4;14;27,5;29,3;28,1;28,1;29,9;26,5;23,1;6,25;;1010,8;91;83;85;87,5;4,083333333;90;8;140
15/04/2016;2016;4;15;28,6;29,1;27,1;28,35;29,5;25,6;5,3;0;;1010,3;78;84;91;82,75;1,791666667;CALM;8;350
16/04/2016;2016;4;16;26,2;31,2;28,1;27,925;31,5;25,8;-;53,75;;1011,2;90;74;89;85,75;3,166666667;90;9;100
17/04/2016;2016;4;17;29,5;32,3;29,4;30,175;32,5;26,5;0;100;;1010,5;82;69;81;78,5;4,083333333;90;13;90
18/04/2016;2016;4;18;27,4;31,7;27,8;28,575;32,2;26,7;1;100;;1011,3;96;76;80;87;1,833333333;CALM;6;50
19/04/2016;2016;4;19;27,6;27,9;28,1;27,8;30,7;25,6;30,3;5;;1010,8;91;88;85;88,75;4,083333333;90;8;90
20/04/2016;2016;4;20;25,5;26;27,7;26,175;31,7;25,5;1,2;31,25;;1010,7;85;79;88;84,25;5,791666667;90;17;100
21/04/2016;2016;4;21;25,9;29,4;27,8;27,25;29,9;26;7,8;1,25;;1011,6;86;74;78;81;5,333333333;90;12;80
22/04/2016;2016;4;22;27,5;31;27,3;28,325;31,6;26,5;13,4;26,25;;1010,9;92;75;88;86,75;6,083333333;90;27;90
23/04/2016;2016;4;23;28;30,8;26,8;28,4;31,9;25,5;23,3;22,5;;1010,4;85;80;89;84,75;5,166666667;90;14;70
24/04/2016;2016;4;24;25,8;31,4;28,7;27,925;31,5;25,7;1,5;66,25;;1009,9;95;71;79;85;6,5;90;11;100
25/04/2016;2016;4;25;29;25,8;26,7;27,625;30,7;25,6;34,6;25;;1009,5;80;93;90;85,75;6,083333333;90;18;120
26/04/2016;2016;4;26;25,1;25;25,1;25,075;28,3;24,9;17,6;0;;1010,8;87;93;90;89,25;1,833333333;CALM;12;40
27/04/2016;2016;4;27;27,6;27,6;27,1;27,475;28,7;25;69;2,5;;1010,9;79;85;85;82;2,875;CALM;8;130
28/04/2016;2016;4;28;27,5;31;29,3;28,825;31,9;27,4;-;96,25;;1010;90;73;79;83;5,083333333;90;11;100
29/04/2016;2016;4;29;29,1;32;29,4;29,9;32,1;27,9;-;91,25;;1010,7;84;73;82;80,75;4,833333333;90;8;130
30/04/2016;2016;4;30;29,4;32;29,9;30,175;32,3;25,2;3,3;98,75;;1009,8;81;72;77;77,75;5,958333333;90;12;110
01/05/2016;2016;5;1;27,2;30,8;29;28,55;31,3;25,5;5,3;56,25;;1011;86;73;86;82,75;4,125;90;9;120
02/05/2016;2016;5;2;29,1;31,4;28,6;29,55;31,9;27,3;0;81,25;;1010,9;84;76;83;81,75;4,458333333;90;9;130
03/05/2016;2016;5;3;29;31,4;29,4;29,7;31,7;26,5;-;18,75;;1010,8;85;76;84;82,5;3,333333333;90;11;100
04/05/2016;2016;5;4;28,5;31,7;29,6;29,575;32,1;27,5;-;98,75;;1010,1;89;73;78;82,25;5;90;11;120
05/05/2016;2016;5;5;28,9;32,5;29,1;29,85;32,5;25;-;100;;1009,1;86;71;85;82;3;140;9;140
06/05/2016;2016;5;6;25,9;32,1;30,1;28,5;32,3;25,4;-;87,5;;1009,9;86;70;80;80,5;2,583333333;130;10;130
07/05/2016;2016;5;7;27,7;31,4;29,7;29,125;32,3;25,7;-;67,5;;1009,6;89;73;82;83,25;1,541666667;150;8;150
08/05/2016;2016;5;8;28;31,4;29,9;29,325;33,3;26,5;-;75;;1009,8;86;76;81;82,25;2,375;130;8;130
09/05/2016;2016;5;9;27,2;33,2;30;29,4;33,6;26,3;-;45;;1011,1;94;69;80;84,25;1,833333333;230;5;230
10/05/2016;2016;5;10;27,9;32,3;29,62;29,43;32,5;27,7;-;82,5;;1010,8;85;71;80;80,25;3,75;90;8;150
11/05/2016;2016;5;11;29,3;32,6;30,2;30,35;32,7;26,8;1;96,25;;1009;81;68;76;76,5;5,375;90;14;100
12/05/2016;2016;5;12;29,3;29,8;28,8;29,3;32,6;27,1;5,4;66,25;;1007,8;81;83;82;81,75;6,916666667;90;19;60
13/05/2016;2016;5;13;29,6;31,6;30,4;30,3;32,3;28,8;-;96,25;;1008,7;80;74;77;77,75;12,33333333;90;19;90
14/05/2016;2016;5;14;32;31,7;29,9;31,4;32,3;26,8;2;62,5;;1009,6;68;77;80;73,25;3,541666667;90;9;110
15/05/2016;2016;5;15;28,8;31,8;29,8;29,8;32,5;27;2,8;76,25;;1010,3;90;76;76;83;4,416666667;90;8;120
16/05/2016;2016;5;16;29,3;30,3;28,9;29,45;32,2;26,8;8,4;50;;1008,7;85;78;84;83;3,125;90;13;130
17/05/2016;2016;5;17;28,1;28,7;29,1;28,5;32,2;27;14,3;30;;1009,7;88;89;84;87,25;4,375;90;11;110
18/05/2016;2016;5;18;30,1;31,6;29;30,2;32;29,3;-;81,25;;1010,1;77;73;79;76,5;6,666666667;90;14;90
19/05/2016;2016;5;19;29,9;32;29,2;30,25;32,8;27,7;1;97,5;;1009,6;76;73;77;75,5;4,375;90;11;100
20/05/2016;2016;5;20;29,5;31,6;29,8;30,1;32,4;27,4;-;92,5;;1008,8;83;72;79;79,25;4,625;90;11;130
21/05/2016;2016;5;21;28,6;32,5;29,8;29,875;32,8;27,9;1;86,25;;1010,3;85;68;79;79,25;4,875;90;10;110
22/05/2016;2016;5;22;28,5;31,7;28,6;29,325;32;26,9;1;45;;1010,8;86;73;86;82,75;3,708333333;90;10;110
23/05/2016;2016;5;23;28;30;29,2;28,8;32,6;26,9;0;48,75;;1012,2;87;81;86;85,25;3,666666667;90;10;80
24/05/2016;2016;5;24;29,7;32,4;29,8;30,4;32,5;28,2;-;83,75;;1011,4;80;66;74;75;5,208333333;90;8;130
25/05/2016;2016;5;25;29,6;31,8;29,8;30,2;32,3;29,4;0;90;;1010,7;76;70;74;74;8,916666667;90;15;100
26/05/2016;2016;5;26;29,9;32,4;30;30,55;32,5;26,4;12,6;86,25;;1011;75;68;76;73,5;8,208333333;90;14;80
27/05/2016;2016;5;27;28,8;25,3;25,5;27,1;30,8;25;25,2;6,25;;1011,1;81;93;96;87,75;4,458333333;90;24;330
28/05/2016;2016;5;28;28,5;31;27,5;28,875;31,5;27,2;4,6;62,5;;1012,1;83;74;89;82,25;5,208333333;90;16;110
29/05/2016;2016;5;29;29,1;30,1;26,5;28,7;30,8;25;3,8;42,5;;1009,9;82;78;90;83;3,333333333;90;15;110
30/05/2016;2016;5;30;26,5;25,5;25,5;26;30,8;24,7;69,2;8,75;;1011,5;89;93;93;91;1,25;90;8;80
31/05/2016;2016;5;31;26,7;31,3;28,1;28,2;31,6;25,8;-;70;;1012;92;72;86;85,5;3,1;90;7;90
01/06/2016;2016;6;1;27,9;31,9;28,9;29,15;32,1;26,5;0;94;;1012;85;70;81;80,25;3,8;90;8;100
02/06/2016;2016;6;2;28,3;31,9;29;29,375;31,9;27,6;0;100;;1012;85;65;75;77,5;4,6;90;10;110
03/06/2016;2016;6;3;29,2;32,1;29,1;29,9;32,2;26,6;0;100;;1011,9;75;65;74;72,25;5,1;90;11;90
04/06/2016;2016;6;4;28,1;31,8;29;29,25;32,2;25,7;1;73;;1012,4;86;67;79;79,5;4;90;9;120
05/06/2016;2016;6;5;27,1;31,9;28;28,525;32,7;24,9;0;48;;1012,3;87;59;80;78,25;2,2;90;7;90
06/06/2016;2016;6;6;26,7;26,2;28,9;27,125;31,9;25,7;22,6;59;;1012,7;91;91;84;89,25;2,6;90;8;130
07/06/2016;2016;6;7;27,9;31,6;29,1;29,125;32;25,9;2,4;88;;1013,3;88;71;81;82;3,1;90;8;120
08/06/2016;2016;6;8;28,5;32,1;29,3;29,6;32,1;27,6;0;96;;1012,5;85;66;79;78,75;5,1;90;12;90
09/06/2016;2016;6;9;28,9;31,6;29;29,6;31,9;27,4;0;96;;1012,1;86;65;77;78,5;4,7;90;10;100
10/06/2016;2016;6;10;29,2;31,7;29,5;29,9;31,9;27;0;100;;1012,7;74;68;76;73;8,2;90;14;110
11/06/2016;2016;6;11;29,2;31,6;29,5;29,875;31,9;28,7;0;93;;1012,6;75;68;73;72,75;7,2;90;13;100
12/06/2016;2016;6;12;29,4;31,5;29,5;29,95;32;28,8;0;85;;1012,3;84;73;77;79,5;7,8;90;16;90
13/06/2016;2016;6;13;29,5;31,4;29,7;30,025;32,1;26,2;5,4;86;;1011,1;74;71;75;73,5;7,3;90;13;100
14/06/2016;2016;6;14;27,8;25,1;28,2;27,225;28,9;25;37;0;;1011;84;92;86;86,5;6,5;90;11;110
15/06/2016;2016;6;15;29,4;29,6;28,3;29,175;30,5;25,8;19,4;81;;1010,2;79;74;80;78;7,7;90;19;80
16/06/2016;2016;6;16;26;30,4;28,7;27,775;31,1;25,9;7,9;66;;1010,7;91;78;83;85,75;5,7;90;13;70
17/06/2016;2016;6;17;28,7;30,9;28,9;29,3;31,4;26,9;1,1;78;;1008,2;83;72;82;80;5,9;90;11;80
18/06/2016;2016;6;18;28,4;30,9;24,3;28;31,6;25,1;57,7;66;;1008,8;84;75;94;84,25;3,2;90;11;140
19/06/2016;2016;6;19;25,1;24,7;24,9;24,95;27,1;24,1;83,6;0;;1010,4;93;95;93;93,5;1,6;90;8;270
20/06/2016;2016;6;20;26,2;30,1;27,7;27,55;30,7;23,9;0;76;;1010,6;94;76;86;87,5;0,8;90;4;130
21/06/2016;2016;6;21;25,1;30,5;27,5;27,05;31;24,6;0;56;;1010,5;93;71;83;85;3,6;90;7;100
22/06/2016;2016;6;22;27,1;31,2;27,5;28,225;31,3;25;0;100;;1010,7;88;70;80;81,5;2,8;90;9;130
23/06/2016;2016;6;23;27;31,2;28,1;28,325;31,3;25,2;0;99;;1011,4;88;71;84;82,75;2,6;90;5;150
24/06/2016;2016;6;24;25,8;31;28,9;27,875;31,3;25,7;0;94;;1010,7;93;76;78;85;5,3;90;11;120
25/06/2016;2016;6;25;27,8;30,8;28,6;28,75;31,3;26,3;0;84;;1011,2;83;71;81;79,5;4,4;90;12;120
26/06/2016;2016;6;26;27,4;30,7;28,6;28,525;31,4;26,4;0;24;;1011,7;87;68;77;79,75;3,6;90;11;100
27/06/2016;2016;6;27;28;31;27,9;28,725;31,5;25,9;0;61;;1010,6;86;72;85;82,25;2,5;90;6;130
28/06/2016;2016;6;28;27;24,6;24,7;25,825;27,7;24,4;21;0;;1010,5;88;92;93;90,25;2,3;90;9;120
29/06/2016;2016;6;29;29,6;30,3;27,8;29,325;31;25,4;0;31;;1011,2;84;77;86;82,75;2,3;90;8;100
30/06/2016;2016;6;30;26,9;31,8;28,9;28,625;31,9;26,2;4,9;85;;1011,9;92;72;84;85;3,8;90;10;90
01/07/2016;2016;7;1;27,4;29,1;27,7;27,9;30,7;26,2;7;36;;1011,6;98;85;86;91,75;4,6375;90;8;140
02/07/2016;2016;7;2;28,7;31;29,1;29,375;30,3;27,1;0;100;;1012,7;84;72;81;80,25;6,625;90;15;100
03/07/2016;2016;7;3;28,4;31,6;29;29,35;31,6;27,9;0;100;;1012,4;83;70;75;77,75;6,958333333;90;12;90
04/07/2016;2016;7;4;28,5;31;28,7;29,175;31,3;27,8;0;100;;1011,3;76;67;74;73,25;9,083333333;90;15;120
05/07/2016;2016;7;5;28,7;31,3;28,7;29,35;31,3;27,8;0;94;;1011,2;74;67;77;73;7,916666667;90;11;110
06/07/2016;2016;7;6;28,4;31;29;29,2;31,1;27,9;0;98;;1010,7;76;65;75;73;11,04166667;90;16;120
07/07/2016;2016;7;7;28,6;29,3;28,7;28,8;31,2;26;1,1;73;;1011,1;74;78;69;73,75;7,833333333;90;12;90
08/07/2016;2016;7;8;28,4;31,1;28,7;29,15;31,2;27,7;0;88;;1011,1;76;66;75;73,25;6,958333333;90;16;100
09/07/2016;2016;7;9;28,3;30,8;28,6;29;31,3;27,7;0;63;;1011,5;82;72;79;78,75;7,166666667;90;16;100
10/07/2016;2016;7;10;28,1;30,1;28,5;28,7;31,2;27,3;0;91;;1010,5;82;76;81;80,25;6,125;90;14;120
11/07/2016;2016;7;11;28,1;31,3;28,9;29,1;31,6;25,6;0;100;;1011,5;84;70;79;79,25;5,791666667;90;14;130
12/07/2016;2016;7;12;27,7;30,3;28,2;28,475;31,3;26,1;0;71;;1010,9;84;75;79;80,5;4,416666667;90;11;120
13/07/2016;2016;7;13;27,7;30,4;28,2;28,5;30,9;26,6;0;65;;1010;83;74;81;80,25;5,583333333;90;11;90
14/07/2016;2016;7;14;28,3;30,5;28,2;28,825;31,1;27,1;0;93;;1010,5;85;75;78;80,75;6,041666667;90;11;100
15/07/2016;2016;7;15;28,1;30,7;28,3;28,8;31;26,4;0;99;;1010;82;69;76;77,25;5,708333333;90;14;130
16/07/2016;2016;7;16;27,7;31,1;28;28,625;31,4;26;3,9;39;;1011;84;73;85;81,5;5,541666667;90;16;130
17/07/2016;2016;7;17;27,3;31,1;28,6;28,575;31,4;25,9;3,3;98;;1011,4;90;70;78;82;3,458333333;90;8;130
18/07/2016;2016;7;18;27,1;29,3;27,8;27,825;30;25,1;10,5;24;;1010,5;92;79;82;86,25;2,958333333;90;5;100
19/07/2016;2016;7;19;27,2;28;24,5;26,725;30;25,5;8;28;;1009,7;87;84;82;85;5,416666667;90;14;110
20/07/2016;2016;7;20;25,8;26,1;26;25,925;27,8;25,3;39,5;0;;1009,8;91;91;93;91,5;1,565217391;90;6;60
21/07/2016;2016;7;21;24,7;31,3;27,8;27,125;30,8;24,5;0;80;;1011,2;92;71;82;84,25;4,25;90;8;110
22/07/2016;2016;7;22;27,6;30,5;28,1;28,45;30,9;26,9;0;76;;1010,9;85;71;81;80,5;4,375;90;9;120
23/07/2016;2016;7;23;28,4;30,8;28,1;28,925;31,1;26,3;0;75;;1011,1;81;70;81;78,25;4,75;90;8;100
24/07/2016;2016;7;24;28;30,6;28;28,65;30,8;26,1;0;100;;1010,4;81;69;78;77,25;5,416666667;90;11;100
25/07/2016;2016;7;25;28,4;30,8;28,3;28,975;30,9;27,1;0;99;;1011,3;73;67;76;72,25;7,416666667;90;11;90
26/07/2016;2016;7;26;28,2;30,5;28,1;28,75;30,7;27,4;0;100;;1011,1;73;70;75;72,75;7,583333333;90;12;90
27/07/2016;2016;7;27;27,9;30,8;28;28,65;30,8;27,6;1;93;;1010,5;77;67;78;74,75;10,45833333;90;22;110
28/07/2016;2016;7;28;28,3;30,4;28,3;28,825;30,7;27,5;0;100;;1011,5;75;66;73;72,25;7,708333333;90;13;110
29/07/2016;2016;7;29;28,2;30,6;28,3;28,825;30,8;27,2;0;100;;1011,1;75;68;75;73,25;8,125;90;13;110
30/07/2016;2016;7;30;27,9;30,4;27,8;28,5;30,9;27;0;68;;1010,8;76;73;77;75,5;7;90;13;130
31/07/2016;2016;7;31;28,1;30,3;28;28,625;30,5;26,5;0;93;;1011;73;68;74;72;7,708333333;90;12;110
01/08/2016;2016;8;1;27,8;30,8;27,9;28,575;31,1;26,4;0;80;;1010,7;73;65;74;71,25;6,1;90;14;90
02/08/2016;2016;8;2;27,4;30,4;27,7;28,225;30,7;26,2;0;81;;1009,9;74;66;75;72,25;5,8;90;11;120
03/08/2016;2016;8;3;28,3;30,5;28,3;28,85;31,1;26,1;0;85;;1009,5;72;66;76;71,5;5,4;90;12;90
04/08/2016;2016;8;4;27,9;30,7;28,3;28,7;31,3;26,4;0;96;;1010,6;80;71;78;77,25;6,6;90;11;120
05/08/2016;2016;8;5;27,8;31;28,2;28,7;31,3;25,7;0;91;;1011,6;90;69;79;82;4,5;90;13;110
06/08/2016;2016;8;6;28;31,3;28,2;28,875;31,3;24,9;0;99;;1011,6;83;69;81;79;4,5;90;12;110
07/08/2016;2016;8;7;27,5;31,6;28,2;28,7;31,6;25,4;0;100;;1011,3;85;68;78;79;3,9;90;9;140
08/08/2016;2016;8;8;27,1;30,7;28,2;28,275;30,9;26,8;0;99;;1012,1;87;71;80;81,25;6,5;90;12;110
09/08/2016;2016;8;9;28,1;30,4;27,7;28,575;30,6;26,4;0;100;;1011,9;77;69;78;75,25;6,8;90;12;100
10/08/2016;2016;8;10;27,7;30,7;28,1;28,55;31,3;27,3;0;100;;1012,8;81;71;77;77,5;8,1;90;15;90
11/08/2016;2016;8;11;28,5;30,8;28,5;29,075;31,2;27,4;0;88;;1012,4;74;68;77;73,25;6,4;90;11;120
12/08/2016;2016;8;12;28,3;31;28,5;29,025;31,2;27,6;0;94;;1012,3;83;66;78;77,5;8,2;90;14;100
13/08/2016;2016;8;13;28,7;30,1;28,3;28,95;30,2;27,5;0;36;;1011,2;79;73;73;76;8,8;90;16;110
14/08/2016;2016;8;14;27,9;30,6;28,1;28,625;30,9;27,5;0;98;;1010,6;77;68;76;74,5;9,9;90;15;110
15/08/2016;2016;8;15;28,1;30,7;28;28,725;31,1;27,6;0;80;;1011,2;76;69;75;74;10,4;90;16;110
16/08/2016;2016;8;16;28,4;31,1;28,2;29,025;30,9;27;0;99;;1010,6;75;65;73;72;12,5;90;27;90
17/08/2016;2016;8;17;27,8;30,7;27,9;28,55;30,8;27,2;0;100;;1012,1;80;68;77;76,25;9;90;16;120
18/08/2016;2016;8;18;28,3;30,3;27,4;28,575;31,1;27,3;0;100;;1010,4;76;69;80;75,25;9,8;90;19;90
19/08/2016;2016;8;19;28,1;30,5;26,7;28,35;30,7;27;0;93;;1010,5;75;62;68;70;9,5;90;16;120
20/08/2016;2016;8;20;27,2;30,3;27,4;28,025;30,7;26,4;0;56;;1010,7;76;67;71;72,5;7,3;90;15;100
21/08/2016;2016;8;21;27,7;30,5;27,6;28,375;30,6;26,5;0;100;;1010,5;72;68;76;72;6;90;12;110
22/08/2016;2016;8;22;28,6;30;27,8;28,75;30,7;26,4;0;90;;1010,4;74;63;72;70,75;4,7;90;12;100
23/08/2016;2016;8;23;27,3;30,7;27,7;28,25;30,8;26,8;0;10;;1009,8;77;64;75;73,25;6,4;90;12;120
24/08/2016;2016;8;24;28,1;30,4;27,9;28,625;30,7;27,1;0;99;;1009,7;77;69;77;75;7,4;90;14;100
